realization_id,age_ka_bp__S1_01,age_ka_bp__S1_02,age_ka_bp__S1_03,age_ka_bp__S1_04,age_ka_bp__S1_05,age_ka_bp__S1_06,age_ka_bp__S1_07,age_ka_bp__S1_08,age_ka_bp__S1_09,age_ka_bp__S1_10,age_ka_bp__S1_11,age_ka_bp__S1_12,age_ka_bp__S1_13,age_ka_bp__S1_14,age_ka_bp__S1_15,age_ka_bp__S1_16,age_ka_bp__S1_17,age_ka_bp__S1_18,age_ka_bp__S1_19,age_ka_bp__S1_20,age_ka_bp__S1_21,age_ka_bp__S1_22,age_ka_bp__S1_23,age_ka_bp__S1_24,age_ka_bp__S1_25,age_ka_bp__S1_26,age_ka_bp__S1_27,age_ka_bp__S1_28,age_ka_bp__S1_29,age_ka_bp__S1_30,age_ka_bp__S1_31,age_ka_bp__S1_32,age_ka_bp__S1_33,age_ka_bp__S1_34,age_ka_bp__S1_35,age_ka_bp__S1_36,age_ka_bp__S1_37,age_ka_bp__S1_38,age_ka_bp__S1_39,age_ka_bp__S1_40,age_ka_bp__S1_41,age_ka_bp__S1_42,age_ka_bp__S1_43,age_ka_bp__S1_44,age_ka_bp__S1_45,age_ka_bp__S1_46,age_ka_bp__S1_47,age_ka_bp__S1_48,age_ka_bp__S1_49,age_ka_bp__S1_50,age_ka_bp__S1_51,age_ka_bp__S1_52,age_ka_bp__S1_53,age_ka_bp__S1_54,age_ka_bp__S1_55,age_ka_bp__S1_56,age_ka_bp__S1_57,age_ka_bp__S1_58,age_ka_bp__S1_59,age_ka_bp__S1_60,age_ka_bp__AUX_400
Barker_MC_06593,11.376914292360228,12.968830455981088,14.706124442674467,17.607372837432987,23.937146854623634,28.069132928018885,29.61634603033389,32.767445759097782,34.276660657424529,35.441594165063798,36.904068002111927,39.941385689648783,42.057038244684122,43.459032911851843,47.202295062409938,55.907104828220483,58.797065052420727,71.525698561048458,73.549426695265055,76.299704116993709,82.81794151698324,87.740832172863122,90.682012417899642,100.43772562559812,105.37665485923756,110.30617514603821,110.82643252643587,129.65714673516942,137.18055455413329,138.33919465353699,160.05914281649845,164.51292935391626,166.26443259413955,168.25998787713684,172.76569009300172,174.99063389430319,179.29349091365947,179.84523810289363,191.81156783813063,192.11316941722035,199.26781201958642,199.74928280092649,214.90289302483305,227.92762142847531,229.31158404460871,243.14023406805447,246.82040072374701,248.32108402996931,251.50605314550234,258.65355351493207,265.06399774664902,316.95300041496859,333.61141280456229,344.72030831390379,350.14464587163042,351.15773470353702,367.43736763231698,369.36757416257228,373.52954374042002,377.36755084307947,399.12279689832121
Barker_MC_06594,11.491388748480661,13.039538425667411,14.687608218125984,16.759683576106944,23.399428290726423,27.755837469449521,30.245981626482394,32.661484572682447,34.119294805313778,34.844733305976099,36.811158593785336,40.028369957383504,42.525669691396956,44.151334506599454,47.451940583692839,55.262114467859597,58.888541174340006,72.022170600426975,72.632499439221078,76.558669084100217,83.276169798414358,86.728911103703368,91.289739347045,100.2013511009537,105.51829951305824,111.12573116384564,112.06229493864326,130.89285953843421,134.80492110073399,137.94269781807284,161.79148005957779,163.02175853819881,165.13134851492657,171.31519607258645,175.02168173185487,176.50012893819604,177.29244137453833,177.88029043558643,192.80143813942439,193.76828612424049,200.0407007944126,200.28664259445085,218.4452695643817,226.31033421392249,228.12723353926208,242.6993870893026,247.17105068722347,249.10691115130751,251.32191352020396,260.01988410585579,262.77518232323774,316.98906727546859,337.30203698517198,343.30544495882907,350.74240603898232,351.42456338663754,366.78480973032492,368.89206628163805,373.87747432155135,378.73098854993475,400.39525773320997
Barker_MC_06595,11.254825844450842,12.819458762114065,14.800612887268276,17.059244119094846,24.016881107407272,28.27308937098989,30.095751663909009,32.879585519726248,33.45412638851893,35.917300034715986,37.774975582911836,39.215237798752447,42.382739975515832,43.77295671610684,48.011326223644303,55.234209356471595,59.735791171125527,71.926678742952205,72.692629832891299,76.71764117695642,83.72854165379799,86.662812455252592,91.046740993857725,98.829589336141481,105.33723400216923,110.10545922717134,110.86574163163313,128.7741464923995,134.99445563222136,139.9597624848773,161.27345606304129,162.78833543799925,165.00625201089659,170.35402542097754,173.14061834574835,178.27824800779189,179.1114188661968,179.78300086555359,189.14505101673413,193.7016663826542,200.87488001576983,201.84800701670164,215.97962944533975,225.53829913567427,228.43306172305083,242.46496456137621,247.40755342280977,248.30669689313748,251.72718688257086,260.77589934236505,262.74031277836974,317.74806442118245,334.85574945252455,340.806796467092,350.35378433194398,351.22864550902381,367.26950948941345,368.9186867310076,373.69990999625287,377.25015182041994,400.90942363459777
Barker_MC_06596,11.445463984432649,12.946595799784115,14.74585657771599,17.229162307610977,23.912167849776715,28.127667483756085,29.497351871856157,32.702601843384471,33.742589550806215,35.295427291712485,36.950326069793398,39.477362004624872,41.422640493702858,43.623836398819691,47.540439314941644,55.938397225405716,59.409709245987095,71.256661998645257,73.050416172977222,76.202974807500823,84.295897255582062,87.445224779611692,90.123307001809721,100.00920159154941,105.4703872354698,111.15111650986771,111.49244552471586,128.55021533430693,137.06452250573921,138.93281942472677,160.62889915505448,163.3017212010088,165.37504319604295,169.91034797967833,173.70809623042308,175.69653883628786,178.09198550088189,178.29728095522231,188.18879366009406,190.47215914452002,198.73091594098219,202.34355782510133,219.09077462953098,228.25780686152453,228.38163511062945,242.78996999015524,246.2342836928284,248.319781064474,252.35160474136813,257.99881289097164,265.3011621243345,318.05841669519913,334.09470621170647,345.28287015626353,350.79521290422593,351.38954885100856,367.38122757134869,369.14824481640619,372.52251082739178,378.67982401429123,400.44212848767984
Barker_MC_06597,11.402945578665213,12.602895567427804,14.60780739789379,17.276218908964758,23.778140200264236,27.778069496554664,29.985121652378748,32.568465323114381,34.441621519268466,36.08663595340068,37.693891208063086,38.895844193232278,42.019063772521903,43.346479661858822,47.493849273754222,55.945547803541473,59.483090179613058,71.673418344498046,73.544129655626136,76.767640714539866,83.344742081695017,87.191699223673623,91.052371481436779,99.808356452943954,105.37474648982302,110.29615668424057,112.65186073331763,130.68755475036536,137.34070724338915,138.08228053333872,159.50867813651956,162.84150317048915,163.90274187664573,167.9128015777643,172.55946815915956,178.22082346510081,178.22173641614705,178.32834976264101,188.43101514861266,192.47878584678983,199.26798594310165,201.27950421964502,218.09895059174829,226.55504897744942,227.98187141500523,242.57464355413344,246.59449976437793,248.21036788818245,252.02496179718716,259.34756724087725,264.45909511766132,317.82384928321477,334.70530642926451,344.61557030228755,349.53723616819155,351.94192116933158,366.49516834951544,368.81593719465133,372.18240025427173,379.11065722831677,401.28045715648341
Barker_MC_06598,11.242752727100825,12.973481616646158,14.610469713387607,17.432487499177419,23.704382355943654,28.359030964727783,29.670818342255664,32.592289673408537,34.068856003258354,36.047273259646744,37.84044035719829,39.543932343401679,41.998719072372495,43.411537230430135,47.579685621381721,55.488221758980217,59.762397308243166,71.842486657951881,72.818216063401493,77.512567579373922,83.48078297115778,87.046904925199044,91.033988954047985,99.626146087831088,105.00077623882078,108.25468098604895,111.46254396773527,128.19240671011028,136.0506625405236,139.99703899401078,160.07624387283457,163.81048127734778,166.0294322160162,169.87566166851721,174.43567983754565,174.98917802926056,176.79397879303701,179.20743536952011,187.61137805923158,192.67732840658164,197.17230550061637,202.6727519441032,214.94394511437002,227.92753234824394,228.12965851491475,242.30427638233687,247.26680934048147,247.85399751958678,252.2256891801471,258.6080953578404,264.5537284154347,317.37855384298797,335.44372912790755,342.58667664621288,350.77237699789373,352.15976090264337,367.40257380820913,368.41440157287559,372.59839679224058,377.92528688066562,399.38134232669705
Barker_MC_06599,11.448654808947857,12.738408542578307,14.464922760372087,17.165221616412531,23.36570574205717,28.394450572313648,30.119961362591745,33.254586738777377,33.886212634077303,35.975699344419247,37.303155508860044,40.150232262365805,41.608679889136845,44.309413477566331,47.19328626435837,56.056643743884202,59.671444690970851,71.674556170226879,72.9043644185695,77.043209407099781,82.394906324072139,87.518223263805666,90.020275196888377,100.75254188699138,105.56398209178711,109.1133764812386,112.60259181756921,129.32159444575441,135.51731201577624,139.55060799680891,160.5028959303194,162.7717488905601,164.24110999299262,169.69296922359857,172.65125612120923,176.32097803124591,178.7352524585628,179.66639738246747,188.81977669594139,191.94016140016529,200.12128823259764,202.68995445990376,218.08827960826696,226.67877760307616,228.11566748650455,242.13796708487234,247.38958727194006,247.83250626769913,251.38658461678344,260.5539325088663,262.80539078194187,317.37053818703413,338.42244142051811,342.03797039077813,350.03730488410054,350.96456002364164,366.70355423295558,369.55427370172447,372.57560187108731,378.5812224667165,399.53380966283999
Barker_MC_06600,11.282623609331676,13.003484243460765,14.394079282193612,17.587140370358078,24.179656500073953,28.383863742657546,29.805883502663342,33.343504855695507,34.472743076086324,35.565418809920963,37.397849493164166,40.253509501921606,41.427470151678527,44.082566086765397,47.991464915749241,55.797575562203939,59.115946309932937,71.551369147676439,73.073332637199385,76.537397008451549,84.738080926804102,87.567441513057787,91.269343686296295,100.49606334249918,105.93766460096759,111.09603111170367,111.54398832930214,129.46854030510804,134.90584126008207,139.49311002520389,161.83152103978975,162.66493211704741,165.12051401096397,168.12805585455172,171.86983167650962,174.47266957724369,176.82101760211262,180.09141718785264,188.77636228243287,192.80864249478515,197.42436679202771,201.38123940881968,217.73077316501198,228.03306430750925,228.22194140499414,242.45047343713418,246.643646053536,249.604277221898,252.08803355253744,258.23504709310015,262.98366830839507,317.15382111195959,335.34139096204638,345.28169694574973,349.5032977497055,350.79451410608544,366.04091200010799,370.02394557128355,371.98872084034906,378.54363591405752,399.18501836580378
Barker_MC_06601,11.257219435703394,12.878565151357293,14.437265552484321,17.040559950261184,23.679797683936521,28.235823238108704,29.929503292355641,33.082682296473408,34.185854917488626,36.084761678293347,37.654827700291499,39.485844796877558,41.665877629043351,43.897743635071315,47.91764026948227,55.429723125950808,59.232334549837425,71.607763391648803,72.298019990402381,76.257367004955967,82.657502030853351,86.899667255472622,90.931709036885749,100.57132951850787,105.7776478766074,110.27240476447228,111.53631410865611,129.36572088251873,136.80907026063272,138.88914864251575,160.67237284459478,163.11259428248371,166.16450544057884,168.50459939809284,174.61740550234964,175.94170687881046,178.28916590411157,178.9642901461873,187.04925376913806,193.53068576093517,199.3364960766915,201.6665266894237,217.92411838930116,226.52792948820513,229.30532844795982,242.9149414322244,246.15617762771075,249.10491939118586,251.95304641628411,257.92346665902778,265.90960360995206,317.75650508192666,334.92393039311054,342.58789320158581,350.57310591348272,351.18246961984869,365.88609463222195,368.96152021314094,372.62499795557051,377.87436759478902,400.04531409211626
Barker_MC_06602,11.220565486372744,12.665907743764809,14.84973910677939,17.125657564912217,23.364838692985948,27.962182484143348,29.545726359879144,32.65325890655884,33.987630791660031,35.859467366044569,37.311265494561454,40.002038096943032,42.526918757845642,43.225035119015999,48.174157406871622,55.268287468594963,59.455523971433124,71.755968902534164,73.360001984120075,76.998199686252036,84.290845018216118,87.152890135883382,90.754915052859161,99.084899296954504,106.73346751654056,110.37603084959976,110.83982854178127,129.8144383744081,136.41749301020749,139.88968624263245,159.31689238009116,162.6910222419223,165.02726480748626,168.60243000987418,174.32526260107099,175.01679909693539,176.89711353060903,178.79876284990877,190.8431666684005,191.36858303976362,198.4744306597874,202.68635360062586,218.85674046533634,226.80986445013704,229.22050958200202,243.0914109673318,246.74363900441978,247.86821382183439,251.97644998324404,257.98443232295517,262.62531804414488,318.05474707206002,334.10667777459622,342.23080294054131,350.79428373324845,352.03699372727579,367.17937419270879,369.60764159100307,372.03164853388375,378.63514682525795,399.13901909593864
Barker_MC_06603,11.381836190575671,13.003193160874051,14.797197455688767,17.24328375252842,23.510315619061476,27.635640735002628,29.794180571531612,32.806149840634113,33.632868242115954,35.520118351137725,37.358171363041194,39.740943671355119,41.394539835618517,43.850212943590385,47.265231329304491,55.639050944027858,59.465205332668155,71.446301469722911,73.443423139565454,76.629774266567779,83.871443840087622,87.038472225163972,90.785940275433845,99.149664645730169,106.2916790697371,108.26331855899366,112.22442629296002,130.038072036817,137.19460733043152,139.37403453038942,159.34579827465026,163.93836556742062,166.20769967410666,169.45186187845979,173.54313668687831,174.71344577245713,178.51809647710297,178.81144593752572,189.66163013280453,192.38428999083797,199.966231066299,201.70725724902672,217.06222782007299,226.91860685153944,227.92519030968447,243.12179881757865,247.60128030947479,249.15176519949543,252.32336056832722,260.85479608612576,263.6691104833148,316.90821428028795,335.30329486933152,341.60378069711976,350.82225736319822,351.92170896508895,366.56816361856079,369.26034919240618,372.46897460162063,379.17672485888397,400.63168973371342
Barker_MC_06604,11.496035168059466,12.831779784544182,14.838714182991794,17.464657076515476,23.986523200434007,27.913550531061006,29.833767401534836,33.186374895969301,34.261277109978359,35.975798326696626,37.943021759097626,39.891624175374545,42.276985570889337,44.166754290996643,47.524795722066933,55.49795152072128,59.850506740888321,71.154634917550112,72.942879865630943,76.263251093762563,84.301946051099378,87.961104505610294,90.979881686116755,100.4945836146748,106.01022982073313,110.62951461149852,112.96325794618406,128.31846918346494,136.23410802757255,139.30871981848881,159.34551848343796,163.62390510899681,166.15778077512047,170.19332442267526,171.72812579550487,176.36699605913691,179.01139075807507,179.83933428179046,188.61711762921055,191.43984268571714,199.19467655845898,202.64367476253489,217.72862992313122,227.56528792316763,229.26744298625835,242.73975506615321,247.50118811035063,249.421446308583,251.90204526940988,258.47078837083609,265.89808799686466,316.94112679911387,334.03078841750414,343.43006708315306,349.47516666914368,351.13074518439902,367.78882469364578,368.91219865407572,372.44133216875287,377.36297264905699,399.65823212929229
Barker_MC_06605,11.279705354570845,12.728471927345872,14.73381775032678,17.405567372752426,23.677469020259768,27.934405745817447,29.551079820726738,32.954201186969421,33.604334031391993,34.814165232773632,37.948977893505116,39.144325143399634,41.017297757242801,43.950877843637755,47.2870848818905,55.92408221821087,59.371520135831446,72.051106152089858,72.326131256515239,76.101583722184358,82.867481144684021,87.125793639683337,91.061606968902467,98.551462043847295,106.76579393448768,108.28274609527965,112.57403496761937,129.07458871016624,135.83283457349933,139.30028196522389,160.62544746269063,163.81488538122062,164.65802586821587,168.84759916921718,171.67921197257047,176.22790069927916,177.01366391846264,178.0363862904473,192.6194746806699,194.19080082387941,200.54006311811051,201.07215895017745,219.08207868967369,228.18286314111108,229.14991455670574,242.53977048200764,247.67110777991439,248.5391273486571,251.69778552290285,259.42600496674095,265.94574493064795,316.94827587120534,333.84237638745645,341.51509328566766,350.50937295198901,351.71229968551125,366.38301460694919,368.74348784855903,372.67040437330888,377.94073396360295,401.05932690872334
