realization_id,age_ka_bp__GS-1,age_ka_bp__GI-1,age_ka_bp__GS-2.1,age_ka_bp__GI-2.1,age_ka_bp__GS-2.2,age_ka_bp__GI-2.2,age_ka_bp__GS-3,age_ka_bp__GI-3,age_ka_bp__GS-4,age_ka_bp__GI-4,age_ka_bp__GS-5.1,age_ka_bp__GI-5.1,age_ka_bp__GS-5.2,age_ka_bp__GI-5.2,age_ka_bp__GS-6,age_ka_bp__GI-6,age_ka_bp__GS-7,age_ka_bp__GI-7,age_ka_bp__GS-8,age_ka_bp__GI-8,age_ka_bp__GS-9,age_ka_bp__GI-9,age_ka_bp__GS-10,age_ka_bp__GI-10,age_ka_bp__GS-11,age_ka_bp__GI-11,age_ka_bp__GS-12,age_ka_bp__GI-12,age_ka_bp__GS-13,age_ka_bp__GI-13,age_ka_bp__GS-14,age_ka_bp__GI-14,age_ka_bp__GS-15.1,age_ka_bp__GI-15.1,age_ka_bp__GS-15.2,age_ka_bp__GI-15.2,age_ka_bp__GS-16.1,age_ka_bp__GI-16.1,age_ka_bp__GS-16.2,age_ka_bp__GI-16.2,age_ka_bp__GS-17.1,age_ka_bp__GI-17.1,age_ka_bp__GS-17.2,age_ka_bp__GI-17.2,age_ka_bp__GS-18,age_ka_bp__GI-18,age_ka_bp__GS-19.1,age_ka_bp__GI-19.1,age_ka_bp__GS-19.2,age_ka_bp__GI-19.2,age_ka_bp__GS-20,age_ka_bp__GI-20,age_ka_bp__GS-21.1,age_ka_bp__GI-21.1,age_ka_bp__GS-21.2,age_ka_bp__GI-21.2,age_ka_bp__GS-22,age_ka_bp__GI-22,age_ka_bp__GS-23.1,age_ka_bp__GI-23.1,age_ka_bp__GS-23.2,age_ka_bp__GI-23.2,age_ka_bp__GS-24.1,age_ka_bp__GI-24.1,age_ka_bp__GS-24.2,age_ka_bp__GI-24.2,age_ka_bp__GS-25,age_ka_bp__GI-25,age_ka_bp__GS-26
NGRIP_09638,12.774756,14.560267,22.362452,22.480838,22.707659,22.823987,27.056094,27.351505,28.188619,28.495107,30.358376,30.537356,31.728931,32.116442,32.959170,33.358163,34.337923,35.082973,36.131315,37.762319,39.342683,39.598848,40.194795,40.877904,41.631807,42.643740,43.471964,45.935725,47.337966,48.276540,48.613944,53.158821,53.889654,53.984415,54.423974,54.811900,55.614230,57.244305,57.394157,57.509069,57.871565,58.431592,58.619139,58.791608,62.844268,63.030368,68.212481,68.439209,69.052358,71.172521,72.873402,75.054025,76.180086,82.794245,82.984017,83.054795,85.500057,87.863764,87.901311,100.189213,100.459341,100.632770,101.554578,102.873819,103.021235,104.461722,106.925019,112.075509,116.362586
NGRIP_09639,12.954372,14.774491,22.911822,23.017279,23.201713,23.355101,27.554990,27.769946,28.604357,28.854069,30.648286,30.781072,31.920520,32.381865,33.128758,33.518749,34.502676,35.138740,36.117562,37.575363,39.177720,39.358578,39.940148,40.690126,41.453651,42.597583,43.494287,46.073272,47.626401,48.536871,48.781018,52.502760,53.004640,53.117164,53.545419,53.985415,54.777100,56.529110,56.617438,56.739469,57.130341,57.633546,57.900185,58.072391,62.848480,63.111190,67.571613,67.731609,68.415987,70.051374,71.351159,73.701273,74.933919,81.471875,81.629319,81.723819,84.324705,86.586065,86.767527,103.634225,103.992296,104.103452,105.134214,106.526448,106.704811,108.126809,110.517870,114.412947,117.644455
NGRIP_09640,12.818763,14.603429,23.051648,23.129028,23.327268,23.464082,27.666470,27.878332,28.726456,29.061949,30.858874,31.035770,32.239797,32.733266,33.643805,34.006282,35.053184,35.783394,36.947228,38.891866,40.797073,40.987387,41.513226,42.059922,42.652218,43.538622,44.209046,46.669798,48.267981,49.070261,49.270220,53.656599,54.267142,54.361541,54.680219,55.007289,55.544682,56.993600,57.107270,57.211103,57.447881,57.866586,58.052974,58.200111,62.268554,62.480870,67.249373,67.435538,68.136773,70.093280,71.736556,74.214840,75.627416,82.796717,83.028405,83.131233,85.821913,88.187668,88.417681,101.694696,102.015142,102.180521,103.192734,104.900558,105.151526,106.926852,109.751575,114.695809,118.302841
NGRIP_09641,12.951599,14.811208,22.903542,22.982038,23.261638,23.393732,27.726180,27.998302,28.900010,29.190627,30.775569,31.133246,32.279728,32.760634,33.522514,33.963388,34.969113,35.648699,36.812171,38.546412,40.183487,40.515491,40.814104,41.447955,42.004243,42.777072,43.455108,45.893584,47.418693,48.409452,48.650266,54.098230,54.915133,55.023702,55.531629,56.062275,56.947295,58.995320,59.154397,59.299429,59.625656,60.356604,60.657531,60.846319,65.427997,65.647996,70.225630,70.466389,70.975552,72.844775,74.394119,76.921091,78.451407,85.526476,85.712477,85.780744,88.177403,90.466182,90.623719,104.149995,104.479694,104.670117,105.465635,106.509180,106.684727,107.764074,109.595798,113.341923,117.159685
NGRIP_09642,12.992298,14.896547,23.393232,23.503617,23.688857,23.784045,28.176227,28.368999,29.204958,29.511577,31.245294,31.555589,32.859136,33.398753,34.361956,34.769976,35.845083,36.685221,37.876344,39.745542,41.668649,41.865641,42.605416,43.298988,44.009135,45.304765,46.251048,49.072332,50.713480,51.594266,52.027722,56.878015,57.559716,57.657212,58.095364,58.516886,59.200898,60.799908,60.913701,61.041652,61.302633,61.841048,62.089988,62.295104,66.576181,66.881735,72.045928,72.195388,72.846006,75.495980,77.807200,80.650138,82.449942,89.770518,89.975738,90.049645,93.129325,96.027142,96.157722,109.847574,110.146585,110.266683,111.057137,112.264954,112.266843,113.446020,115.600732,121.313251,125.193522
NGRIP_09643,12.794606,14.548132,22.825594,22.978776,23.173425,23.325923,27.132001,27.330771,28.054643,28.288944,29.831337,30.072417,31.235382,31.721934,32.634305,33.003051,34.033654,34.732616,35.775084,37.360869,39.123718,39.267829,39.879522,40.439526,41.050889,42.133751,42.966462,45.128140,46.418374,47.187314,47.518936,51.527394,52.156088,52.250597,52.566269,52.887809,53.627203,54.786723,54.940412,55.024309,55.260204,55.761973,55.898266,55.982375,61.212319,61.626587,66.879464,67.063914,67.573526,69.589531,71.262957,73.333839,74.611592,81.289804,81.500993,81.570509,83.477328,85.491250,85.578341,99.763438,100.095878,100.188840,101.073115,102.376342,102.523077,103.968663,106.119056,110.261674,114.915415
NGRIP_09644,12.788285,14.575802,22.741543,22.800640,23.013138,23.141266,26.942637,27.187954,27.914365,28.223260,29.757436,29.839606,31.039655,31.518175,32.436150,32.638143,33.724214,34.363590,35.493145,37.209413,39.001727,39.235454,39.768021,40.394970,41.102686,42.044465,42.992604,45.156341,46.607694,47.343951,47.625359,52.395929,53.132065,53.264933,53.621209,53.992556,54.702699,56.164239,56.305290,56.373691,56.700101,57.180813,57.364330,57.492171,61.897132,62.215003,66.037820,66.130165,66.884204,68.829240,70.648090,73.405417,75.184452,83.514517,83.727188,83.836226,86.045489,88.121696,88.278462,103.078957,103.414694,103.550562,104.422301,106.103455,106.290564,107.959761,110.613950,114.853575,118.648251
NGRIP_09645,12.800917,14.587777,23.011704,23.181842,23.381773,23.517130,27.728892,28.033965,28.864289,29.191212,30.896386,31.189131,32.365088,32.860323,33.829558,34.098158,35.224890,35.847660,36.938140,38.309454,39.758857,40.107947,40.983819,41.762801,42.766983,44.160037,45.269857,48.397072,50.145389,51.189228,51.609577,55.610038,56.151273,56.283384,56.631552,56.966419,57.540521,59.013290,59.128829,59.212903,59.471859,59.917881,60.146460,60.274768,64.396678,64.616155,70.425561,70.756417,71.439648,72.828508,74.005961,76.139840,77.384903,84.563284,84.848711,84.903634,87.395419,89.907983,90.013341,102.822336,103.221051,103.337450,104.310431,105.768113,105.977364,107.541395,110.166388,115.537520,119.070765
NGRIP_09646,12.893851,14.683965,23.275893,23.405686,23.584136,23.747869,28.032990,28.283741,29.091509,29.412244,31.119422,31.360352,32.472387,32.855920,33.796879,34.056481,34.996358,35.651851,36.631343,37.974751,39.377503,39.601658,40.236056,40.871745,41.652175,42.655619,43.526405,46.018199,47.632896,48.267012,48.478626,52.677208,53.261194,53.340265,53.625173,53.924843,54.369033,55.543083,55.640834,55.740748,55.914318,56.316775,56.493936,56.567120,61.092430,61.359096,66.699863,66.910296,67.940279,70.114007,72.242005,74.726914,76.045700,82.723711,82.925998,83.036319,85.782270,88.411313,88.554290,101.578720,101.905334,102.006133,102.844296,103.990786,104.113963,105.315568,107.416905,112.138862,116.397876
NGRIP_09647,12.792784,14.541564,22.559506,22.623985,22.850974,22.972887,27.225049,27.509700,28.348046,28.672194,30.493778,30.699989,32.134726,32.633754,33.528586,33.989732,35.008400,35.881762,37.126297,38.981714,40.836981,41.105406,41.770617,42.457095,43.199268,44.271657,45.273618,47.663005,49.055845,49.987040,50.227670,54.237692,54.860664,54.920033,55.271635,55.635451,56.162142,57.519950,57.645805,57.741975,57.990202,58.452903,58.585400,58.751130,61.899775,62.023682,66.164524,66.309818,67.332337,68.733703,70.269808,72.548001,73.681003,80.379301,80.587914,80.718304,83.300419,85.761721,85.862919,97.522667,97.743894,97.858246,98.711287,100.423541,100.645614,102.445569,105.360838,110.123046,113.634731
NGRIP_09648,12.886457,14.648138,22.744286,22.850085,23.093108,23.184512,27.525309,27.805194,28.670458,29.016921,30.682191,30.996039,32.030070,32.567923,33.480471,33.690940,34.649597,35.463557,36.630665,38.425385,40.242436,40.519871,41.120477,41.889381,42.771886,43.913118,44.952869,47.687862,49.065933,50.270493,50.657941,55.444025,56.124924,56.259054,56.674641,57.060322,57.789405,59.340329,59.445268,59.588491,59.856551,60.381670,60.637553,60.770849,64.955850,65.224628,69.892354,70.061795,70.788367,72.799720,74.621471,76.851686,78.159871,85.264182,85.489556,85.592893,88.005000,90.378186,90.418473,102.214369,102.588930,102.665002,103.494159,104.622496,104.765688,105.931006,108.316789,114.757339,118.572927
NGRIP_09649,12.851601,14.636511,22.629881,22.742755,22.926180,23.024309,27.167882,27.332167,28.148633,28.441408,30.272815,30.331125,31.697429,32.196817,33.133342,33.491138,34.531410,35.271894,36.307171,37.941465,39.620474,39.838274,40.482722,41.151273,41.933024,43.032131,43.923609,46.496564,48.043501,48.844865,49.117603,53.322055,53.940585,54.038849,54.416159,54.874684,55.562612,57.108413,57.234753,57.368386,57.639042,58.178446,58.396821,58.546518,63.723666,64.068163,70.308884,70.561106,71.331471,73.243286,74.839354,77.184201,78.544444,85.759997,85.918101,86.016616,88.205848,90.227980,90.294816,104.566628,104.959790,105.165685,106.144647,107.293668,107.528931,108.702680,110.742903,114.416845,118.077728
NGRIP_09650,12.789153,14.581494,22.880847,22.977125,23.185586,23.256232,27.457924,27.662520,28.499731,28.741752,30.342765,30.489631,31.729075,32.095100,32.855069,33.213469,34.101072,34.801262,35.678777,37.149676,38.598737,38.807894,39.457640,40.033123,40.780560,41.810021,42.723124,45.210843,46.629284,47.566491,47.738488,52.476658,53.135333,53.247129,53.646354,54.068523,54.751211,56.316351,56.406531,56.531902,56.879398,57.353684,57.635851,57.795114,61.589588,61.828524,66.415800,66.683721,67.519170,69.283425,71.013920,73.385008,74.715543,82.351124,82.614717,82.707653,85.507326,88.263880,88.338701,101.959309,102.281437,102.402075,103.379107,104.689255,104.884915,106.288291,108.541522,112.449292,117.080409
NGRIP_09651,12.879342,14.756410,23.377985,23.486020,23.711898,23.873926,28.126352,28.248603,29.061069,29.319754,30.951481,31.269772,32.294023,32.800519,33.689678,34.044761,34.925692,35.706320,36.684743,38.203531,39.726092,39.903927,40.581646,41.273808,41.979534,43.168052,44.070710,46.847755,48.429176,49.456081,49.889076,54.072915,54.740228,54.841578,55.182875,55.603404,56.280602,57.861400,57.960955,58.059901,58.346718,58.853470,59.065608,59.211570,63.439888,63.703818,68.852097,69.101517,69.727063,72.514829,74.859515,77.388525,78.804197,85.411395,85.566606,85.680777,88.476729,91.113384,91.199521,104.440518,104.837723,104.938359,105.982372,107.445020,107.645522,109.222985,111.712844,115.584040,119.591411
NGRIP_09652,12.956503,14.769465,22.557512,22.685208,22.826072,22.945305,27.506938,27.764484,28.743985,29.078148,30.986456,31.235606,32.342226,32.838407,33.646816,34.019522,34.971972,35.753977,37.027904,38.789415,40.681542,40.906735,41.595050,42.295866,43.103964,44.401025,45.370062,48.109589,49.688915,50.636329,51.074711,55.347480,56.003210,56.085047,56.415100,56.707501,57.298454,58.380621,58.517494,58.567804,58.832314,59.169109,59.350503,59.405669,63.840782,64.163269,69.941084,70.235373,70.863371,72.917603,74.550392,76.902044,78.059976,84.294356,84.437655,84.550466,87.235854,89.759266,89.891555,101.781680,102.110982,102.245475,103.191375,104.594361,104.776148,106.309230,108.712704,113.139845,116.013199
NGRIP_09653,12.840290,14.652033,22.490373,22.600308,22.757039,22.888204,27.073698,27.393163,28.290873,28.568214,30.351417,30.536764,31.671682,32.201685,32.997516,33.394436,34.282835,35.207133,36.380559,38.158734,39.968742,40.300449,40.993357,41.687287,42.532902,43.640596,44.495652,47.300560,48.701391,49.847960,50.334486,54.357142,54.933627,55.042472,55.545021,56.051390,56.871561,58.810031,58.978253,59.129951,59.467367,60.162377,60.400737,60.598339,65.407651,65.688858,70.821685,70.980535,71.596454,73.618677,75.401191,77.988315,79.616404,86.807778,86.959005,87.046878,89.045596,90.952341,90.993079,106.206531,106.531256,106.715517,107.685472,109.079638,109.253117,110.711187,113.205340,117.598167,122.175055
NGRIP_09654,12.979935,14.841341,23.157735,23.247464,23.513624,23.589842,27.840782,28.033920,28.814320,29.079415,30.793027,31.082430,32.437828,32.887495,33.757497,34.196516,35.239259,36.091841,37.387880,39.303161,41.230449,41.504006,42.268327,42.818337,43.524476,44.671177,45.591567,48.093375,49.682569,50.417416,50.678501,55.554629,56.240578,56.352780,56.748528,57.166052,57.733692,59.358444,59.462622,59.611167,59.962028,60.355084,60.606086,60.708941,65.120825,65.419496,69.222116,69.424584,70.029275,72.132808,73.900008,76.442413,77.883647,84.445062,84.670395,84.765775,87.677074,90.429057,90.541305,105.141765,105.555851,105.700184,106.713819,108.255319,108.386305,109.960392,112.570657,117.515459,121.405263
NGRIP_09655,12.885929,14.647114,22.995608,23.091952,23.307336,23.413616,27.722542,28.026551,28.930687,29.231183,31.043920,31.254160,32.465638,32.932383,33.852493,34.251669,35.185262,36.090571,37.418292,39.478020,41.586510,41.839896,42.455209,43.267853,44.091559,45.356590,46.349687,49.010379,50.484981,51.397289,51.696820,55.694644,56.239299,56.363566,56.733421,57.124051,57.751882,59.401863,59.566540,59.639744,59.954274,60.452063,60.679376,60.826472,64.762269,64.997225,69.897815,70.037621,70.916595,72.759581,74.480880,76.601934,77.914757,84.349763,84.590656,84.698993,87.499087,90.209755,90.268430,102.871706,103.264028,103.340225,104.236106,105.410390,105.525893,106.743244,108.875614,112.988146,116.672824
NGRIP_09656,12.814747,14.595100,22.915231,23.016024,23.204162,23.416215,27.600883,27.737991,28.607913,28.945061,30.675288,30.794138,32.145474,32.635533,33.527411,33.905164,34.941470,35.688666,36.756176,38.266114,39.868990,40.107364,40.743216,41.453957,42.230156,43.355593,44.319208,47.054976,48.391834,49.582488,49.933523,53.941577,54.532525,54.628638,55.018971,55.452203,56.205669,57.800171,57.867045,57.975574,58.312761,58.842718,59.031581,59.189349,63.996676,64.309403,69.104951,69.318702,69.799672,71.833729,73.421532,75.845653,77.214355,85.001726,85.253555,85.305227,88.645466,91.744976,91.953803,106.182926,106.460151,106.593020,107.272075,108.309521,108.349431,109.375454,111.203669,115.714511,119.068090
NGRIP_09657,12.872916,14.669400,22.930341,23.042880,23.245189,23.357114,27.286729,27.468328,28.241925,28.469828,30.163348,30.359184,31.443872,31.985027,32.860338,33.232002,34.203858,34.999628,36.145308,37.828765,39.545026,39.836261,40.479176,41.101161,41.846122,42.898360,43.814748,46.475231,47.841601,48.948248,49.393241,54.620738,55.476264,55.584690,55.973125,56.420730,57.237586,58.800565,58.911310,59.056264,59.251034,59.883309,60.143033,60.261951,64.751730,64.991616,70.474070,70.718926,71.448467,73.439789,75.285034,77.759249,79.233799,85.948448,86.153790,86.206681,88.521030,90.638229,90.684048,104.279543,104.550873,104.685922,105.576880,106.910759,107.029318,108.420636,110.823666,115.644311,119.610990
NGRIP_09658,12.939939,14.749981,22.895761,22.916997,23.160616,23.300889,27.548436,27.786250,28.667161,28.980179,30.867051,31.083603,32.569545,33.100968,34.038985,34.585963,35.707515,36.409448,37.418029,38.731099,40.142999,40.317703,40.826444,41.503600,42.115703,43.127501,44.040857,46.393483,47.696801,48.729219,48.924247,53.737270,54.428794,54.568778,54.926906,55.257530,55.939340,57.385015,57.515326,57.559475,57.851878,58.428583,58.547817,58.689456,62.563563,62.774149,67.830174,68.087902,68.960440,71.030215,73.034183,75.457743,77.084540,83.973376,84.160711,84.243985,86.738198,89.084183,89.186331,101.584810,101.855750,101.963210,102.689264,103.877053,104.076521,105.362343,107.816751,114.121014,117.970784
NGRIP_09659,12.833647,14.596255,22.327513,22.452977,22.625716,22.760525,26.836133,27.064008,27.857655,28.191584,29.887490,30.086799,31.431593,31.847755,32.752617,33.163481,34.178409,34.957156,36.047838,37.573688,39.134148,39.429158,40.105121,40.825532,41.582626,42.752552,43.782406,46.627065,48.232165,49.362163,49.792574,53.903224,54.464546,54.550112,54.974215,55.438094,56.166564,57.924716,58.114667,58.228338,58.572078,59.115257,59.357677,59.530582,64.667185,64.962958,69.907822,70.062078,70.576249,72.085587,73.452658,75.539716,77.120063,84.885624,85.089170,85.247877,87.975177,90.577272,90.777725,105.421733,105.756942,105.937789,106.949555,108.285313,108.420951,109.810483,112.165223,116.697103,119.588383
NGRIP_09660,12.833896,14.635030,23.204768,23.371215,23.525021,23.661402,27.803163,28.072662,28.870254,29.211603,30.906499,31.182792,32.318276,32.800220,33.710704,34.010411,35.074705,35.837404,37.000419,38.744298,40.608193,40.762015,41.490359,42.179164,43.109629,44.235044,45.309979,48.193681,50.075824,50.990951,51.489598,56.006882,56.682608,56.789659,57.175294,57.594851,58.362187,59.920765,60.018854,60.130799,60.468771,60.926297,61.172618,61.317423,64.677189,64.832892,70.322163,70.575452,71.290348,73.649448,75.700125,78.461630,80.087770,87.069154,87.278114,87.372804,90.556042,93.690167,93.809592,108.862220,109.181788,109.292508,110.192813,111.417415,111.520569,112.810758,114.974376,119.523819,123.284677
NGRIP_09661,12.854463,14.656790,22.930247,23.026125,23.242157,23.383101,27.581992,27.958814,28.792118,29.108354,30.943590,31.257178,32.563666,33.109519,34.068003,34.471153,35.678278,36.368923,37.476673,39.086668,40.783369,41.046290,41.706986,42.452112,43.231234,44.487249,45.420808,47.994891,49.376622,50.161712,50.589006,55.482396,56.273160,56.354547,56.729311,57.200461,57.772120,59.311668,59.400704,59.523109,59.747919,60.278289,60.496218,60.645813,64.884565,65.098871,69.634587,69.821258,70.400297,72.335465,73.984997,76.243079,77.617456,84.358088,84.507512,84.619628,86.915157,89.199703,89.322603,102.555438,102.930387,103.083197,104.164694,105.732571,105.931447,107.609402,110.491645,115.698702,119.752522
NGRIP_09662,12.831403,14.639910,22.906781,22.973351,23.241490,23.351257,27.706254,28.055752,28.969195,29.341779,31.208913,31.379993,32.646621,33.164633,34.037447,34.437239,35.528183,36.252600,37.377843,38.901799,40.617156,40.797939,41.358144,42.038599,42.710366,43.711273,44.605467,47.281829,48.822842,49.901549,50.249472,55.146722,55.843437,55.961282,56.377280,56.775011,57.480962,59.124803,59.239737,59.368899,59.642328,60.224374,60.403445,60.597334,64.725370,64.958382,70.969202,71.260244,72.093843,73.443013,74.792677,76.842228,78.072714,85.632972,85.827847,85.937334,88.364332,90.778604,90.877771,105.574644,105.961321,106.136408,107.264199,108.719216,108.886042,110.449095,112.958738,117.543939,121.177572
NGRIP_09663,12.689609,14.436660,22.684689,22.763898,23.001213,23.118623,27.219984,27.517389,28.342640,28.667192,30.285763,30.560926,31.549275,31.995462,32.773014,33.071212,33.898015,34.623931,35.815244,37.335121,38.961763,39.298310,39.979847,40.560595,41.330106,42.446786,43.394664,45.932463,47.342665,48.310135,48.803239,53.503628,54.234558,54.319510,54.716917,55.067702,55.811149,57.234954,57.375801,57.491570,57.786898,58.277682,58.451484,58.595376,63.086865,63.381928,68.553581,68.819097,69.500958,71.272002,72.931259,75.410972,76.861300,84.253888,84.474438,84.552253,86.934861,89.069718,89.107723,101.660174,102.003133,102.187055,103.100368,104.386226,104.540010,105.911676,108.388613,114.358058,118.055309
NGRIP_09664,12.890009,14.685268,22.804021,22.949533,23.173257,23.261454,27.339404,27.708547,28.496581,28.771570,30.509678,30.650434,31.938997,32.322082,33.231656,33.576344,34.502924,35.217595,36.272174,37.664080,39.307324,39.391208,39.949543,40.539427,41.252165,42.162914,42.996630,45.315055,46.607836,47.610045,47.925344,52.040669,52.690547,52.774269,53.178333,53.546497,54.240035,55.755934,55.858929,55.996475,56.190150,56.754675,57.001816,57.125596,62.204410,62.548056,68.175679,68.397840,69.095410,71.217333,73.074692,75.264552,76.500783,83.269611,83.471172,83.529089,85.930346,88.271332,88.413287,100.857807,101.180367,101.304366,102.172764,103.459944,103.658738,104.997583,107.405077,111.988630,115.684061
NGRIP_09665,12.933850,14.763699,22.625394,22.727725,22.909192,23.023690,27.098765,27.362269,28.111836,28.422217,30.299844,30.516398,31.944259,32.483688,33.452640,34.007475,35.172850,35.949114,37.033176,38.809876,40.444945,40.738005,41.359374,42.041100,42.739770,43.876974,44.759812,47.384518,48.871151,49.760906,50.198655,55.504367,56.306482,56.450311,56.909231,57.371548,58.187948,60.053464,60.197456,60.372021,60.687410,61.334187,61.581291,61.751034,66.219762,66.417359,71.411458,71.539030,72.481902,73.653755,74.926689,76.600273,77.504579,83.334643,83.555555,83.651527,86.164874,88.653757,88.688384,101.505938,101.805205,101.931086,102.858786,104.313491,104.422575,105.931003,108.405508,113.029047,115.915653
